Channel Title,Channel Username,ID,Date,Media Path,Tokens,Brand,Size,Price,Model,Specifications,Phone Numbers
EthioBrand,@ethio_brand_collection,5274,2023-12-09 06:00:41+00:00,photos\@ethio_brand_collection_5274.jpg,"['Reebok', 'C', 'Vintage', 'Size', '40414243', 'Price', '3200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Reebok C Vintage,40414243,3200 birr,,,
EthioBrand,@ethio_brand_collection,5273,2023-12-08 16:15:45+00:00,photos\@ethio_brand_collection_5273.jpg,"['Alberto', 'smooth', 'leather', 'loafers', 'Size', '3940414243', 'Price', '3800', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Alberto smooth leather loafers,3940414243,3800 birr,,,
EthioBrand,@ethio_brand_collection,5272,2023-12-08 09:43:18+00:00,photos\@ethio_brand_collection_5272.jpg,"['Adidas', 'Terrex', '340', 'Size', '404142', 'Price', '2900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,404142,2900 birr,,,
EthioBrand,@ethio_brand_collection,5271,2023-12-07 16:06:51+00:00,photos\@ethio_brand_collection_5271.jpg,"['Women', 'Nike', 'sb', 'dunk', 'Size', '36373839', 'Price', '2800', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Women Nike sb dunk,36373839,2800 birr,,,
EthioBrand,@ethio_brand_collection,5270,2023-12-07 09:00:58+00:00,photos\@ethio_brand_collection_5270.jpg,"['Nike', 'Peg', '02', '23x', 'Size', '40414243', 'Price', '2900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",x,40414243,2900 birr,,,
EthioBrand,@ethio_brand_collection,5269,2023-12-06 16:01:55+00:00,photos\@ethio_brand_collection_5269.jpg,"['Women', 'under', 'armour', 'flow', 'Size', '37', 'Price', '2700', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Women under armour flow,37,2700 birr,,,
EthioBrand,@ethio_brand_collection,5268,2023-12-06 09:01:42+00:00,photos\@ethio_brand_collection_5268.jpg,"['Nike', 'Air', 'Force', 'GTX', '1', 'Size', '40414243', 'Price', '3900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,40414243,3900 birr,,,
EthioBrand,@ethio_brand_collection,5267,2023-12-05 16:19:13+00:00,photos\@ethio_brand_collection_5267.jpg,"['Reebok', 'Run', 'Size', '40414243', 'Price', '3000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Reebok Run,40414243,3000 birr,,,
EthioBrand,@ethio_brand_collection,5266,2023-12-05 09:24:32+00:00,photos\@ethio_brand_collection_5266.jpg,"['Women', 'Skechers', 'ultrago', '2', 'Size', '36373839', 'Price', '2600', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Women,36373839,2600 birr,,,
EthioBrand,@ethio_brand_collection,5265,2023-12-04 16:19:42+00:00,photos\@ethio_brand_collection_5265.jpg,"['Skechers', 'VOL', 'half', 'suede', 'Size', '40414243', 'Price', '3000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Skechers VOL half suede,40414243,3000 birr,,,
EthioBrand,@ethio_brand_collection,5264,2023-12-04 09:01:37+00:00,photos\@ethio_brand_collection_5264.jpg,"['Women', 'Reebok', 'road', '3', 'Size', '36373839', 'Price', '2600', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,36373839,2600 birr,,,
EthioBrand,@ethio_brand_collection,5263,2023-12-03 16:03:07+00:00,photos\@ethio_brand_collection_5263.jpg,"['Nike', 'ACG', 'mountain', 'fly', 'low', 'Size', '4041424344', 'Price', '3600', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Nike ACG mountain fly low,4041424344,3600 birr,,,
EthioBrand,@ethio_brand_collection,5262,2023-12-02 09:39:45+00:00,photos\@ethio_brand_collection_5262.jpg,"['Alberto', 'smooth', 'leather', 'loafers', 'Size', '394041424344', 'Price', '3800', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Alberto smooth leather loafers,394041424344,3800 birr,,,
EthioBrand,@ethio_brand_collection,5261,2023-12-02 06:06:19+00:00,photos\@ethio_brand_collection_5261.jpg,"['LV', 'monogram', 'trainer', 'Size', '40414243', 'Price', '3300', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",LV monogram trainer,40414243,3300 birr,,,
EthioBrand,@ethio_brand_collection,5260,2023-12-01 16:00:16+00:00,photos\@ethio_brand_collection_5260.jpg,"['Nike', 'SB', 'Adversary', 'Size', '40414243', 'Price', '3200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Nike SB Adversary,40414243,3200 birr,,,
EthioBrand,@ethio_brand_collection,5259,2023-12-01 09:00:32+00:00,photos\@ethio_brand_collection_5259.jpg,"['Reebok', 'C', 'Vintage', 'Size', '40414243', 'Price', '3200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Reebok C Vintage,40414243,3200 birr,,,
EthioBrand,@ethio_brand_collection,5258,2023-11-30 16:00:06+00:00,photos\@ethio_brand_collection_5258.jpg,"['Adidas', 'CD', '8TIS', 'Size', '4041424344', 'Price', '3000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",TIS,4041424344,3000 birr,,,
EthioBrand,@ethio_brand_collection,5257,2023-11-30 09:02:03+00:00,photos\@ethio_brand_collection_5257.jpg,"['Nike', 'Air', 'Max', 'Burbuja', 'Size', '4041424344', 'Price', '3400', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Nike Air Max Burbuja,4041424344,3400 birr,,,
EthioBrand,@ethio_brand_collection,5256,2023-11-29 16:01:12+00:00,photos\@ethio_brand_collection_5256.jpg,"['Nike', 'Air', 'Force', 'Lux', 'Size', '4041424344', 'Price', '3300', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Nike Air Force Lux,4041424344,3300 birr,,,
EthioBrand,@ethio_brand_collection,5255,2023-11-29 09:00:24+00:00,photos\@ethio_brand_collection_5255.jpg,"['Spring', 'Chelsea', 'boots', 'Size', '383940414243', 'Price', '3400', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Spring Chelsea boots,383940414243,3400 birr,,,
EthioBrand,@ethio_brand_collection,5254,2023-11-28 16:01:14+00:00,photos\@ethio_brand_collection_5254.jpg,"['Nike', 'water', 'shell', 'Size', '404142', 'Price', '2800', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Nike water shell,404142,2800 birr,,,
EthioBrand,@ethio_brand_collection,5253,2023-11-28 09:02:02+00:00,photos\@ethio_brand_collection_5253.jpg,"['Adidas', 'Terrex', '300', 'Size', '41424344', 'Price', '3000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,41424344,3000 birr,,,
EthioBrand,@ethio_brand_collection,5252,2023-11-27 16:02:30+00:00,photos\@ethio_brand_collection_5252.jpg,"['Reebok', 'Run', 'Size', '40414243', 'Price', '3000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Reebok Run,40414243,3000 birr,,,
EthioBrand,@ethio_brand_collection,5251,2023-11-27 09:03:44+00:00,photos\@ethio_brand_collection_5251.jpg,"['Nike', 'Air', 'Force', 'Lux', 'Size', '4041424344', 'Price', '3300', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Nike Air Force Lux,4041424344,3300 birr,,,
EthioBrand,@ethio_brand_collection,5250,2023-11-26 16:10:07+00:00,photos\@ethio_brand_collection_5250.jpg,"['Reebok', 'C', 'Vintage', 'Size', '40414243', 'Price', '3200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Reebok C Vintage,40414243,3200 birr,,,
EthioBrand,@ethio_brand_collection,5249,2023-11-25 09:00:19+00:00,photos\@ethio_brand_collection_5249.jpg,"['Under', 'armour', 'project', 'rock', '1', 'Size', '4041424344', 'Price', '4000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,4041424344,4000 birr,,,
EthioBrand,@ethio_brand_collection,5248,2023-11-25 06:01:34+00:00,photos\@ethio_brand_collection_5248.jpg,"['Skechers', 'Gowalk', 'Restocked', 'Size', '40414344', 'Price', '2900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Restocked,40414344,2900 birr,,,
EthioBrand,@ethio_brand_collection,5247,2023-11-24 16:04:13+00:00,photos\@ethio_brand_collection_5247.jpg,"['Adidas', 'Ozelia', 'Size', '4041424344', 'Price', '3000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",Adidas Ozelia,4041424344,3000 birr,,,
EthioBrand,@ethio_brand_collection,5246,2023-11-24 09:12:17+00:00,photos\@ethio_brand_collection_5246.jpg,"['Skechers', 'VOL', 'Size', '404243', 'Price', '3000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Skechers VOL,404243,3000 birr,,,
EthioBrand,@ethio_brand_collection,5245,2023-11-23 17:01:57+00:00,photos\@ethio_brand_collection_5245.jpg,"['Platform', 'slip', 'on', 'leather', 'comfort', 'Size', '404144', 'Price', '3000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Platform slip on leather comfort,404144,3000 birr,,,
EthioBrand,@ethio_brand_collection,5244,2023-11-23 09:00:14+00:00,photos\@ethio_brand_collection_5244.jpg,"['Skechers', 'lace', 'ultra', 'go', 'Size', '40414243', 'Price', '2900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",Skechers lace ultra go,40414243,2900 birr,,,
EthioBrand,@ethio_brand_collection,5243,2023-11-22 16:20:06+00:00,photos\@ethio_brand_collection_5243.jpg,"['GOOD', 'YEAR', 'genuine', 'leather', 'Size', '40414243', 'Price', '3000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",GOOD YEAR genuine leather,40414243,3000 birr,,,
EthioBrand,@ethio_brand_collection,5242,2023-11-21 16:00:06+00:00,photos\@ethio_brand_collection_5242.jpg,"['Skechers', 'AF', '02', 'size', '40414243', 'Price', '2900birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",,,2900 birr,,,
EthioBrand,@ethio_brand_collection,5241,2023-11-21 09:04:03+00:00,photos\@ethio_brand_collection_5241.jpg,"['Breathable', 'leather', 'sandals', 'Size', '40414243', 'Price', '2700', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",Breathable leather sandals,40414243,2700 birr,,,
EthioBrand,@ethio_brand_collection,5240,2023-11-20 16:00:06+00:00,photos\@ethio_brand_collection_5240.jpg,"['All', 'star', 'leather', 'low', 'Size', '404243', 'Price', '2800', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",All star leather low,404243,2800 birr,,,
EthioBrand,@ethio_brand_collection,5239,2023-11-20 09:00:21+00:00,photos\@ethio_brand_collection_5239.jpg,"['Vans', 'sk8', 'hi', 'Size', '40414243', 'Price', '3200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",hi,40414243,3200 birr,,,
EthioBrand,@ethio_brand_collection,5238,2023-11-19 16:03:26+00:00,photos\@ethio_brand_collection_5238.jpg,"['GOOD', 'YEAR', 'genuine', 'leather', 'Size', '40414243', 'Price', '3000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",GOOD YEAR genuine leather,40414243,3000 birr,,,
EthioBrand,@ethio_brand_collection,5237,2023-11-18 10:06:57+00:00,photos\@ethio_brand_collection_5237.jpg,"['Skechers', 'Good', 'year', '2', 'Size', '40414243', 'Price', '3000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,40414243,3000 birr,,,
EthioBrand,@ethio_brand_collection,5236,2023-11-18 06:05:30+00:00,photos\@ethio_brand_collection_5236.jpg,"['Nike', 'Zaherra', '3', 'Size', '40414243', 'Price', '3400', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",,40414243,3400 birr,,,
EthioBrand,@ethio_brand_collection,5235,2023-11-17 16:42:24+00:00,photos\@ethio_brand_collection_5235.jpg,"['Trekking', 'Summer', 'leather', 'sandals', 'Size', '40414243', 'Price', '2700', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",Trekking Summer leather sandals,40414243,2700 birr,,,
EthioBrand,@ethio_brand_collection,5234,2023-11-16 16:00:06+00:00,photos\@ethio_brand_collection_5234.jpg,"['Skechers', 'lace', 'ultra', 'go', 'Size', '40414243', 'Price', '2900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",Skechers lace ultra go,40414243,2900 birr,,,
EthioBrand,@ethio_brand_collection,5233,2023-11-16 10:00:10+00:00,photos\@ethio_brand_collection_5233.jpg,"['Zwende', 'half', 'suede', 'leather', 'Size', '3940414243', 'Price', '3600', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Zwende half suede leather,3940414243,3600 birr,,,
EthioBrand,@ethio_brand_collection,5232,2023-11-15 16:00:20+00:00,photos\@ethio_brand_collection_5232.jpg,"['Reebok', 'ZIG', 'Size', '40424344', 'Price', '3200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Reebok ZIG,40424344,3200 birr,,,
EthioBrand,@ethio_brand_collection,5231,2023-11-15 09:11:16+00:00,photos\@ethio_brand_collection_5231.jpg,"['Skechers', 'VOL', 'Size', '40414243', 'Price', '3000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Skechers VOL,40414243,3000 birr,,,
EthioBrand,@ethio_brand_collection,5230,2023-11-14 16:05:35+00:00,photos\@ethio_brand_collection_5230.jpg,"['Zwende', 'half', 'suede', 'leather', 'Size', '3940414243', 'Price', '3600', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Zwende half suede leather,3940414243,3600 birr,,,
EthioBrand,@ethio_brand_collection,5229,2023-11-14 09:30:06+00:00,photos\@ethio_brand_collection_5229.jpg,"['Nike', 'Space', 'X', 'Size', '4041424345', 'Price', '3100', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Nike Space X,4041424345,3100 birr,,,
EthioBrand,@ethio_brand_collection,5228,2023-11-13 16:36:31+00:00,photos\@ethio_brand_collection_5228.jpg,"['Skechers', 'Gowalk', 'Restocked', 'Size', '40414243', 'Price', '2900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Restocked,40414243,2900 birr,,,
EthioBrand,@ethio_brand_collection,5227,2023-11-13 09:58:26+00:00,photos\@ethio_brand_collection_5227.jpg,"['All', 'star', 'leather', 'high', 'Size', '40414243', 'Price', '2900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",All star leather high,40414243,2900 birr,,,
EthioBrand,@ethio_brand_collection,5226,2023-11-12 16:00:06+00:00,photos\@ethio_brand_collection_5226.jpg,"['Vans', 'Old', 'School', 'high', 'Size', '4041424344', 'Price', '3200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Vans Old School high,4041424344,3200 birr,,,
EthioBrand,@ethio_brand_collection,5225,2023-11-11 09:00:21+00:00,photos\@ethio_brand_collection_5225.jpg,"['Reebok', 'ZIG', 'Size', '4041424344', 'Price', '3200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Reebok ZIG,4041424344,3200 birr,,,
EthioBrand,@ethio_brand_collection,5224,2023-11-11 06:09:17+00:00,photos\@ethio_brand_collection_5224.jpg,"['Air', 'Jordan', '11', 'Size', '40414243', 'Price', '3300', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,40414243,3300 birr,,,
EthioBrand,@ethio_brand_collection,5223,2023-11-10 16:02:02+00:00,photos\@ethio_brand_collection_5223.jpg,"['Reebok', 'classic', 'club', 'volvet', 'size', '40414243', 'Price', '2900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",,,2900 birr,,,
EthioBrand,@ethio_brand_collection,5222,2023-11-10 09:00:23+00:00,photos\@ethio_brand_collection_5222.jpg,"['Nike', 'Air', 'Force', '1', 'low', 'size', '394041424344', 'Price', '2500', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",,,2500 birr,,,
EthioBrand,@ethio_brand_collection,5221,2023-11-09 16:00:06+00:00,photos\@ethio_brand_collection_5221.jpg,"['Converse', 'all', 'star', 'leather', 'high', 'Size', '40414243', 'Price', '2900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",Converse all star leather high,40414243,2900 birr,,,
EthioBrand,@ethio_brand_collection,5220,2023-11-08 16:28:19+00:00,photos\@ethio_brand_collection_5220.jpg,"['Converse', 'Double', 'sole', 'Size', '36373839', 'Price', '2900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",Converse Double sole,36373839,2900 birr,,,
EthioBrand,@ethio_brand_collection,5218,2023-11-07 09:08:42+00:00,photos\@ethio_brand_collection_5218.jpg,"['Adidas', 'SAMBAROSE', 'Size', '40414243', 'Price', '3300', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",Adidas SAMBAROSE,40414243,3300 birr,,,
EthioBrand,@ethio_brand_collection,5217,2023-11-06 16:00:43+00:00,photos\@ethio_brand_collection_5217.jpg,"['Skechers', 'GY', 'ULTRA', 'restocked', 'Size', '40414243', 'Price', '3100', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']","Skechers GY ULTRA
restocked",40414243,3100 birr,,,
EthioBrand,@ethio_brand_collection,5216,2023-11-06 09:07:38+00:00,photos\@ethio_brand_collection_5216.jpg,"['Trendy', '02', 'leather', 'comfort', 'Size', '40414243', 'Price', '3100', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",leather comfort,40414243,3100 birr,,,
EthioBrand,@ethio_brand_collection,5215,2023-11-05 16:19:25+00:00,photos\@ethio_brand_collection_5215.jpg,"['Skechers', 'VOL', 'Size', '40414243', 'Price', '3000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",Skechers VOL,40414243,3000 birr,,,
EthioBrand,@ethio_brand_collection,5214,2023-11-04 09:33:42+00:00,photos\@ethio_brand_collection_5214.jpg,"['Trendy', '02', 'leather', 'comfort', 'Size', '40414243', 'Price', '3100', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",leather comfort,40414243,3100 birr,,,
